"id";"name";"brand";"category";"ref";"price";"cost";"sizes";"image";"color";"stock";"note";"source"
"10942";"! NIKE METCON DAMA125.000 EURO 36 A 39 EURO!";"Nike";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1718.jpg";"";"0";"";"Cali Pedidos"
"10943";"! NIKE METCON DAMA Y CABALLERO125.000 EURO 36 A 45 EURO!";"Nike";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1717.jpg";"";"0";"";"Cali Pedidos"
"10944";"! NEW BALANCE DAMA105.000 EURO 36 A 40 EURO !";"New Balance";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1716.jpg";"";"0";"";"Cali Pedidos"
"10945";"! NEW BALANCE DAMA105.000 EURO 36 A 40 EURO !";"New Balance";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1715.jpg";"";"0";"";"Cali Pedidos"
"10946";"! NEW BALANCE DAMA105.000 EURO 36 A 40 EURO !";"New Balance";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1714.jpg";"";"0";"";"Cali Pedidos"
"10947";"! NEW BALANCE DAMA105.000 EURO 36 A 40 EURO !";"New Balance";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1713.jpg";"";"0";"";"Cali Pedidos"
"10948";"! NUEVA ADIDAS SUPERNOVA DAMA115 000 EURO 36 A 40 EURO !";"Adidas";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1712.jpg";"";"0";"";"Cali Pedidos"
"10949";"! NUEVA ADIDAS SUPERNOVA DAMA115 000 EURO 36 A 40 EURO !";"Adidas";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1711.jpg";"";"0";"";"Cali Pedidos"
"10950";"! ADIDAS SAMBA DAMA95.000 EURO 36 A 40 EURO !";"Adidas";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1708.jpg";"";"0";"";"Cali Pedidos"
"10951";"! ADIDAS SAMBA DAMA95.000 EURO 36 A 40 EURO !";"Adidas";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1631.jpg";"";"0";"";"Cali Pedidos"
"10952";"! NUEVA ADIDAS SUPERNOVA DAMA115.000 EURO 36 A 40 EURO !";"Adidas";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1710.jpg";"";"0";"";"Cali Pedidos"
"10953";"! NUEVA AIR MAX DAMAY CABALLERO115 000 EURO 36 A 45 EURO !";"Nike";"Mujer";"";"0";"0";"36";"IMG-20260616-WA1768.jpg";"";"0";"";"Cali Pedidos"
"10954";"NIKE FOR ONE SSTUSY  CABALLERO $90.000";"Nike";"Hombre";"";"90000";"0";"1463";"IMG-20260617-WA0137.jpg";"";"0";"";"SUMBAWA"
"10955";"NIKE FOR ONE CABALLERO  $90.000";"Nike";"Hombre";"";"90000";"0";"1462";"IMG-20260617-WA0138.jpg";"";"0";"";"SUMBAWA"
"10956";"ADIDAS SUPER STAR DAMA  $80.000";"Adidas";"Mujer";"";"80000";"0";"1474";"IMG-20260617-WA0139.jpg";"";"0";"";"SUMBAWA"
"10957";"ADIDAS SUPER STAR CABALLERO  $80.000";"Adidas";"Hombre";"";"80000";"0";"1473";"IMG-20260617-WA0140.jpg";"";"0";"";"SUMBAWA"
"10958";"ADIDAS SUPER STAR DAMA  $80.000";"Adidas";"Mujer";"";"80000";"0";"1472";"IMG-20260617-WA0141.jpg";"";"0";"";"SUMBAWA"
"10959";"REEBOK SONZIG CABALLERO 110.000";"Reebok";"Hombre";"";"100000";"0";"1482";"IMG-20260617-WA0142.jpg";"";"0";"";"SUMBAWA"
"10960";"REEBOK SONZIG CABALLERO 110.000";"Reebok";"Hombre";"";"100000";"0";"1481";"IMG-20260617-WA0143.jpg";"";"0";"";"SUMBAWA"
"10961";"HUGO BOSS HOMBRE $90";"Hugo Boss";"Hombre";"";"90";"0";"90";"IMG-20260616-WA1830.jpg";"";"0";"";"SUMBAWA"
"10962";"ADIDAS BOUNCE";"Adidas";"Hombre";"";"105000";"0";"40";"IMG-20260616-WA1584.jpg";"";"0";"";"SUMBAWA"
"10963";"NIKE TRAIL";"Nike";"Hombre";"";"100000";"0";"40";"IMG-20260616-WA1583.jpg";"";"0";"";"SUMBAWA"
"10964";"ADIDAS ULTRA";"Adidas";"Hombre";"";"85000";"0";"40";"IMG-20260616-WA1582.jpg";"";"0";"";"SUMBAWA"
"10965";"LACOSTE";"Lacoste";"Hombre";"";"100000";"0";"40";"IMG-20260601-WA2507.jpg";"";"0";"";"SUMBAWA"
"10966";"ADIDAS ZX";"Adidas";"Mujer";"";"90000";"0";"40";"IMG-20260609-WA2129.jpg";"";"0";"";"SUMBAWA"
"10967";"NIKE GORE";"Nike";"Hombre";"";"100000";"0";"40";"IMG-20260602-WA1356.jpg";"";"0";"";"SUMBAWA"
"10968";"REEBOK CORONA";"Reebok";"Hombre";"";"90000";"0";"40";"IMG-20260602-WA1359.jpg";"";"0";"";"SUMBAWA"
"10969";"LACOSTE";"Lacoste";"Hombre";"";"100000";"0";"40";"IMG-20260601-WA2506.jpg";"";"0";"";"SUMBAWA"
"10970";"LACOSTE";"Lacoste";"Hombre";"";"100000";"0";"40";"IMG-20260601-WA2508.jpg";"";"0";"";"SUMBAWA"
"10971";"SUMBAWA STORE";"";"Mujer";"";"115000";"0";"36-39";"IMG-20260617-WA0418.jpg";"";"0";"";"Cali Pedidos"
"10972";"ASICS TURBO";"Asics";"";"";"85000";"0";"40-44";"IMG-20260617-WA1622.jpg";"";"0";"";"Cali Pedidos"
"10973";"ADIDAS BOUNCE";"Adidas";"";"";"85000";"0";"40-43";"IMG-20260617-WA1623.jpg";"";"0";"";"Cali Pedidos"
"10974";"NIKE TRAIL";"Nike";"";"";"90000";"0";"36-39";"IMG-20260617-WA1625.jpg";"";"0";"";"Cali Pedidos"
"10975";"NIKE AIR";"Nike";"";"";"90000";"0";"39";"IMG-20260617-WA1624.jpg";"";"0";"";"Cali Pedidos"
"10976";"ADIDAS ADISTAR";"Adidas";"";"";"90000";"0";"42-44";"IMG-20260617-WA1626.jpg";"";"0";"";"Cali Pedidos"
"10977";"ASICS GEL";"Asics";"";"";"80000";"0";"43,44";"IMG-20260617-WA1627.jpg";"";"0";"";"Cali Pedidos"
"10978";"NIKE P-6000";"Nike";"";"";"80000";"0";"6000";"IMG-20260617-WA1628.jpg";"";"0";"";"Cali Pedidos"
"10979";"ASICS KAYANO";"Asics";"";"";"80000";"0";"43,44";"IMG-20260617-WA1629.jpg";"";"0";"";"Cali Pedidos"
"10980";"ADIDAS SUPERNOVA";"Adidas";"";"";"90000";"0";"40-44";"IMG-20260617-WA1630.jpg";"";"0";"";"Cali Pedidos"
"10981";"NIKE P-7000";"Nike";"";"";"80000";"0";"7000";"IMG-20260617-WA1631.jpg";"";"0";"";"Cali Pedidos"
"10982";"ADIDAS ULTRABOOST";"Adidas";"";"";"85000";"0";"39,40";"IMG-20260617-WA1633.jpg";"";"0";"";"Cali Pedidos"
"10983";"ASICS GEL";"Asics";"";"";"80000";"0";"40,41";"IMG-20260617-WA1632.jpg";"";"0";"";"Cali Pedidos"
"10984";"ADIDAS ADIZERO";"Adidas";"";"";"80000";"0";"2";"IMG-20260617-WA1634.jpg";"";"0";"";"Cali Pedidos"
"10985";"ADIDAS SUPERNOVA";"Adidas";"";"";"90000";"0";"1";"IMG-20260617-WA1635.jpg";"";"0";"";"Cali Pedidos"
"10986";"NIKE AIR ZOOM";"Nike";"";"";"90000";"0";"39,40";"IMG-20260617-WA1636.jpg";"";"0";"";"Cali Pedidos"
"10987";"NEW B FRESH FOAM";"";"";"";"85000";"0";"36-40";"IMG-20260617-WA1637.jpg";"";"0";"";"Cali Pedidos"
"10988";"ON CLOUD RUN";"On";"";"";"105000";"0";"40-44";"IMG-20260617-WA1638.jpg";"";"0";"";"Cali Pedidos"
"10989";"ON CLOUD RUN";"On";"";"";"105000";"0";"42,43";"IMG-20260617-WA1639.jpg";"";"0";"";"Cali Pedidos"
"10990";"ON CLOUD RUN";"On";"";"";"105000";"0";"36-39";"IMG-20260617-WA1640.jpg";"";"0";"";"Cali Pedidos"
"10991";"ADIDAS TERREX";"Adidas";"";"";"105000";"0";"40-44";"IMG-20260617-WA1641.jpg";"";"0";"";"Cali Pedidos"
"10992";"ADIDAS TERREX";"Adidas";"";"";"105000";"0";"40-44";"IMG-20260617-WA1642.jpg";"";"0";"";"Cali Pedidos"
"10993";"ADIDAS TERREX";"Adidas";"";"";"105000";"0";"40-44";"IMG-20260617-WA1643.jpg";"";"0";"";"Cali Pedidos"
"10994";"NUEVA SKECHERS CABALLERO100.000 EURO 40 A 45 EURO !";"Skechers";"Hombre";"";"0";"0";"40";"IMG-20260617-WA1660.jpg";"";"0";"";"Cali Pedidos"
"10995";"NUEVA SKECHERS CABALLERO100.000 EURO 40 A 45 EURO !";"Skechers";"Hombre";"";"0";"0";"40";"IMG-20260617-WA1679.jpg";"";"0";"";"Cali Pedidos"
"10996";"NUEVA SKECHERS CABALLERO100.000 EURO 40 A 45 EURO !";"Skechers";"Hombre";"";"0";"0";"40";"IMG-20260617-WA1671.jpg";"";"0";"";"Cali Pedidos"
"10997";"NUEVA SKECHERS CABALLERO100.000 EURO 40 A 45 EURO !";"Skechers";"Hombre";"";"0";"0";"40";"IMG-20260617-WA1665.jpg";"";"0";"";"Cali Pedidos"
"10998";"NUEVA SKECHERS CABALLERO100.000 EURO 40 A 45 EURO !";"Skechers";"Hombre";"";"0";"0";"40";"IMG-20260617-WA1661.jpg";"";"0";"";"Cali Pedidos"
"10999";"NUEVA SKECHERS CABALLERO100.000 EURO 40 A 45 EURO !";"Skechers";"Hombre";"";"0";"0";"40";"IMG-20260617-WA1675.jpg";"";"0";"";"Cali Pedidos"
"11000";"NUEVA SKECHERS CABALLERO100.000 EURO 40 A 45 EURO !";"Skechers";"Hombre";"";"0";"0";"40";"IMG-20260617-WA1663.jpg";"";"0";"";"Cali Pedidos"
"11001";"NUEVA SKECHERS CABALLERO100.000 EURO 40 A 45 EURO !";"Skechers";"Hombre";"";"0";"0";"40";"IMG-20260617-WA1667.jpg";"";"0";"";"Cali Pedidos"
"11002";"NUEVA SKECHERS CABALLERO100.000 EURO 40 A 45 EURO !";"Skechers";"Hombre";"";"0";"0";"40";"IMG-20260617-WA1669.jpg";"";"0";"";"Cali Pedidos"
"11003";"! NUEVA NIKE FREE METCON 7 DAMA120.000 EURO 36 A 40 EURO !";"Nike";"Mujer";"";"0";"0";"36";"IMG-20260617-WA1673.jpg";"";"0";"";"Cali Pedidos"
"11004";"! NUEVA NIKE FREE METCON 7 DAMA120.000 EURO 36 A 40 EURO !";"Nike";"Mujer";"";"0";"0";"36";"IMG-20260617-WA1677.jpg";"";"0";"";"Cali Pedidos"
"11005";"! NUEVA NIKE FREE METCON 7 DAMA120.000 EURO 36 A 40 EURO !";"Nike";"Mujer";"";"0";"0";"36";"IMG-20260617-WA1662.jpg";"";"0";"";"Cali Pedidos"
"11006";"! NUEVA NIKE FREE METCON 7 DAMA120.000 EURO 36 A 40 EURO !";"Nike";"Mujer";"";"0";"0";"36";"IMG-20260617-WA1664.jpg";"";"0";"";"Cali Pedidos"
"11007";"! NUEVA PUMA PARK DAMA90.000 EURO 36 A 40 EURO !";"Puma";"Mujer";"";"0";"0";"36";"IMG-20260617-WA1666.jpg";"";"0";"";"Cali Pedidos"
"11008";"! NUEVA PUMA PARK DAMA90.000 EURO 36 A 40 EURO !";"Puma";"Mujer";"";"0";"0";"36";"IMG-20260617-WA1668.jpg";"";"0";"";"Cali Pedidos"
"11009";"! NUEVA PUMA PARK DAMA90.000 EURO 36 A 40 EURO !";"Puma";"Mujer";"";"0";"0";"36";"IMG-20260617-WA1670.jpg";"";"0";"";"Cali Pedidos"
"11010";"! NUEVA PUMA PARK DAMA90.000 EURO 36 A 40 EURO !";"Puma";"Mujer";"";"0";"0";"36";"IMG-20260617-WA1672.jpg";"";"0";"";"Cali Pedidos"
"11011";"! PUMA PALERMO DAMA85.000 EURO 36 A 40 EURO RECARGA !";"Puma";"Mujer";"";"0";"0";"36";"IMG-20260617-WA1674.jpg";"";"0";"";"Cali Pedidos"
"11012";"! PUMA PALERMO DAMA85.000 EURO 36 A 40 EURO RECARGA !";"Puma";"Mujer";"";"0";"0";"36";"IMG-20260617-WA1680.jpg";"";"0";"";"Cali Pedidos"
"11013";"! PUMA PALERMO DAMA85.000 EURO 36 A 40 EURO RECARGA !";"Puma";"Mujer";"";"0";"0";"36";"IMG-20260617-WA1678.jpg";"";"0";"";"Cali Pedidos"
"11014";"NUEVA SKECHERS CABALLERO100.000 EURO 40 A 45 EURO !";"Skechers";"Hombre";"";"0";"0";"40";"IMG-20260617-WA1659.jpg";"";"0";"";"Cali Pedidos"
"11015";"VANS HYLANE";"Vans";"";"";"95000";"0";"36-44";"IMG-20260618-WA0127.jpg";"";"0";"";"Cali Pedidos"
"11016";"VANS HYLANE";"Vans";"";"";"95000";"0";"36-44";"IMG-20260618-WA0128.jpg";"";"0";"";"Cali Pedidos"
"11017";"VANS HYLANE";"Vans";"";"";"95000";"0";"40-44";"IMG-20260618-WA0129.jpg";"";"0";"";"Cali Pedidos"
"11018";"AIR FORC ONE";"";"";"";"100000";"0";"40-44";"IMG-20260618-WA0130.jpg";"";"0";"";"Cali Pedidos"
"11019";"AIR FORC ONE";"";"";"";"95000";"0";"40-44";"IMG-20260618-WA0131.jpg";"";"0";"";"Cali Pedidos"
"11020";"AIR FORC ONE";"";"";"";"95000";"0";"40-44";"IMG-20260618-WA0132.jpg";"";"0";"";"Cali Pedidos"
"11021";"JORDAN 3 LEVIS";"Nike";"";"";"95000";"0";"3";"IMG-20260618-WA0133.jpg";"";"0";"";"Cali Pedidos"
"11022";"JORDAN 3 PANDA";"Nike";"";"";"95000";"0";"3";"IMG-20260618-WA0134.jpg";"";"0";"";"Cali Pedidos"
"11023";"JORDAN 4";"Nike";"";"";"95000";"0";"4";"IMG-20260618-WA0135.jpg";"";"0";"";"Cali Pedidos"
"11024";"JORDAN 4";"Nike";"";"";"95000";"0";"4";"IMG-20260618-WA0136.jpg";"";"0";"";"Cali Pedidos"
"11025";"DIOR B30";"";"";"";"105000";"0";"36-40";"IMG-20260618-WA0137.jpg";"";"0";"";"Cali Pedidos"
"11026";"DIOR B30";"";"";"";"105000";"0";"36-40";"IMG-20260618-WA0138.jpg";"";"0";"";"Cali Pedidos"
"11027";"DIOR B30";"";"";"";"105000";"0";"36-40";"IMG-20260618-WA0139.jpg";"";"0";"";"Cali Pedidos"
"11028";"NIKE ZOOM";"Nike";"";"";"100000";"0";"40-44";"IMG-20260618-WA0140.jpg";"";"0";"";"Cali Pedidos"
"11029";"NIKE ZOOM";"Nike";"";"";"100000";"0";"36-40";"IMG-20260618-WA0141.jpg";"";"0";"";"Cali Pedidos"
"11030";"NIKE ZOOM";"Nike";"";"";"100000";"0";"36-40";"IMG-20260618-WA0142.jpg";"";"0";"";"Cali Pedidos"
"11031";"LE COQ CAMUFLADA";"";"";"";"100000";"0";"40-44";"IMG-20260618-WA0143.jpg";"";"0";"";"Cali Pedidos"
"11032";"LE COQ CAMUFLADA";"";"";"";"100000";"0";"40-44";"IMG-20260618-WA0144.jpg";"";"0";"";"Cali Pedidos"
"11033";"LE COQ CAMUFLADA";"";"";"";"100000";"0";"40-44";"IMG-20260618-WA0145.jpg";"";"0";"";"Cali Pedidos"
"11034";"DISEL TORNILLO";"";"";"";"100000";"0";"40-44";"IMG-20260618-WA0146.jpg";"";"0";"";"Cali Pedidos"
"11035";"DISEL TORNILLO";"";"";"";"100000";"0";"40-44";"IMG-20260618-WA0147.jpg";"";"0";"";"Cali Pedidos"
"11036";"DISEL TORNILLO";"";"";"";"100000";"0";"40-44";"IMG-20260618-WA0148.jpg";"";"0";"";"Cali Pedidos"
"11037";"LACOSTE";"Lacoste";"";"";"100000";"0";"40-44";"IMG-20260618-WA0149.jpg";"";"0";"";"Cali Pedidos"
"11038";"LACOSTE";"Lacoste";"";"";"100000";"0";"40-44";"IMG-20260618-WA0150.jpg";"";"0";"";"Cali Pedidos"
"11039";"SUMBAWA STORE";"";"Hombre";"";"95000";"0";"40-44";"IMG-20260618-WA0247.jpg";"";"0";"";"SUMBAWA"
"11040";"SUMBAWA STORE";"";"Hombre";"";"95000";"0";"40-44";"IMG-20260618-WA0248.jpg";"";"0";"";"SUMBAWA"
"11041";"SUMBAWA STORE";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260618-WA0254.jpg";"";"0";"";"SUMBAWA"
"11042";"SUMBAWA STORE";"";"Hombre";"";"85000";"0";"40-44";"IMG-20260618-WA0273.jpg";"";"0";"";"SUMBAWA"
"11043";"SUMBAWA STORE";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260618-WA0274.jpg";"";"0";"";"SUMBAWA"
"11044";"SUMBAWA STORE";"";"Hombre";"";"90000";"0";"40-44";"IMG-20260618-WA0275.jpg";"";"0";"";"SUMBAWA"
"11045";"SUMBAWA STORE";"";"Hombre";"";"95000";"0";"40-44";"IMG-20260618-WA0276.jpg";"";"0";"";"SUMBAWA"
"11046";"JORDAN R1 TRAVIS HOMBRE $85.000";"Nike";"Hombre";"";"85000";"0";"1289";"IMG-20260618-WA0457.jpg";"";"0";"";"Cali Pedidos"
"11047";"RETRO 1 PARS HOMBRE Y DAMA $85.000";"";"Mujer";"";"85000";"0";"291";"IMG-20260618-WA0458.jpg";"";"0";"";"Cali Pedidos"
"11048";"RETRO 1 PARS DAMA $85.000";"";"Mujer";"";"85000";"0";"640";"IMG-20260618-WA0459.jpg";"";"0";"";"Cali Pedidos"
"11049";"RETRO 1 PARS DAMA $85.000";"";"Mujer";"";"85000";"0";"629";"IMG-20260618-WA0460.jpg";"";"0";"";"Cali Pedidos"
"11050";"JORDAN R1 PARS DAMA $85.000";"Nike";"Mujer";"";"85000";"0";"435";"IMG-20260617-WA1981.jpg";"";"0";"";"Cali Pedidos"
"11051";"REEBOK CLUB HOMBRE Y DAMA $85.000";"Reebok";"Mujer";"";"85000";"0";"355";"IMG-20260617-WA1980.jpg";"";"0";"";"Cali Pedidos"
"11052";"VANS HYLANE DAMA $90.000";"Vans";"Mujer";"";"90000";"0";"332";"IMG-20260618-WA0461.jpg";"";"0";"";"Cali Pedidos"
"11053";"VANS HYLANE HOMBRE Y DAMA  $90.000";"Vans";"Mujer";"";"90000";"0";"333";"IMG-20260618-WA0462.jpg";"";"0";"";"Cali Pedidos"
"11054";"VANS HYLANE HOMBRE $90.000";"Vans";"Hombre";"";"90000";"0";"118";"IMG-20260618-WA0463.jpg";"";"0";"";"Cali Pedidos"
"11055";"OFFW WHITE HOMBRE Y DAMA $95.000";"";"Mujer";"";"95000";"0";"406";"IMG-20260618-WA0464.jpg";"";"0";"";"Cali Pedidos"
"11056";"OFFW WHITE HOMBRE $95.000";"";"Hombre";"";"95000";"0";"409";"IMG-20260618-WA0465.jpg";"";"0";"";"Cali Pedidos"
"11057";"NEW BALANCE 530 HOMBRE Y DAMA $90.000";"New Balance";"Mujer";"";"90000";"0";"951";"IMG-20260617-WA1978.jpg";"";"0";"";"Cali Pedidos"
"11058";"NIKE AIR INTRKL DAMA $95.000";"Nike";"Mujer";"";"95000";"0";"743";"IMG-20260617-WA1977.jpg";"";"0";"";"Cali Pedidos"
"11059";"REEBOK PRINCESA HOMBRE Y DAMA  $85.000";"Reebok";"Mujer";"";"85000";"0";"1696";"IMG-20260617-WA1975.jpg";"";"0";"";"Cali Pedidos"
"11060";"REEBOK PRINCESA HOMBRE Y DAMA  $85.000";"Reebok";"Mujer";"";"85000";"0";"1699";"IMG-20260617-WA1976.jpg";"";"0";"";"Cali Pedidos"
"11061";"ADIDAS SARAIVA DAMA $90.000";"Adidas";"Mujer";"";"90000";"0";"613";"IMG-20260618-WA0466.jpg";"";"0";"";"Cali Pedidos"
"11062";"ADIDAS SS HOMBRE Y DAMA $85.000";"Adidas";"Mujer";"";"85000";"0";"618";"IMG-20260618-WA0467.jpg";"";"0";"";"Cali Pedidos"
"11063";"ADIDAS SS HOMBRE Y DAMA $80.000";"Adidas";"Mujer";"";"80000";"0";"888";"IMG-20260618-WA0468.jpg";"";"0";"";"Cali Pedidos"
"11064";"ADIDAS SS HOMBRE Y DAMA $80.000";"Adidas";"Mujer";"";"80000";"0";"884";"IMG-20260618-WA0469.jpg";"";"0";"";"Cali Pedidos"
"11065";"ADIDAS SS HOMBRE $90.000";"Adidas";"Hombre";"";"90000";"0";"757";"IMG-20260617-WA1974.jpg";"";"0";"";"Cali Pedidos"
"11066";"CONVERSE PLATAFORMA EN BOTA";"Converse";"Mujer";"";"100";"0";"";"IMG-20260618-WA0505.jpg";"";"0";"";"SUMBAWA"
"11067";"CONVERSE PLATAFORMA EN BOTA";"Converse";"Mujer";"";"100";"0";"";"IMG-20260618-WA0506.jpg";"";"0";"";"SUMBAWA"
"11068";"CONVERSE PLATAFORMA";"Converse";"Mujer";"";"100";"0";"";"IMG-20260618-WA0507.jpg";"";"0";"";"SUMBAWA"
"11069";"CONVERSE PLATAFORMA";"Converse";"Mujer";"";"100";"0";"";"IMG-20260618-WA0508.jpg";"";"0";"";"SUMBAWA"
"11070";"CONVERSE PLATAFORMA EN BOTA";"Converse";"Mujer";"";"100";"0";"";"IMG-20260618-WA0509.jpg";"";"0";"";"SUMBAWA"
"11071";"CONVERSE TRACTOR";"Converse";"Mujer";"";"100";"0";"";"IMG-20260618-WA0510.jpg";"";"0";"";"SUMBAWA"
"11072";"TOMMY HILFIGER";"Tommy Hilfiger";"Hombre";"";"100";"0";"";"IMG-20260618-WA0511.jpg";"";"0";"";"SUMBAWA"
"11073";"TOMMY HILFIGER";"Tommy Hilfiger";"Hombre";"";"100";"0";"";"IMG-20260618-WA0512.jpg";"";"0";"";"SUMBAWA"
"11074";"TOMMY HILFIGER";"Tommy Hilfiger";"Hombre";"";"100";"0";"";"IMG-20260618-WA0513.jpg";"";"0";"";"SUMBAWA"
"11075";"TOMMY HILFIGER";"Tommy Hilfiger";"Hombre";"";"100";"0";"";"IMG-20260618-WA0514.jpg";"";"0";"";"SUMBAWA"
"11076";"TOMMY HILFIGER";"Tommy Hilfiger";"Hombre";"";"100";"0";"";"IMG-20260618-WA0515.jpg";"";"0";"";"SUMBAWA"
"11077";"TOMMY HILFIGER";"Tommy Hilfiger";"Hombre";"";"100";"0";"";"IMG-20260618-WA0516.jpg";"";"0";"";"SUMBAWA"
"11078";"TOMMY HILFIGER";"Tommy Hilfiger";"Hombre";"";"100";"0";"";"IMG-20260618-WA0517.jpg";"";"0";"";"SUMBAWA"
"11079";"TOMMY HILFIGER";"Tommy Hilfiger";"Hombre";"";"100";"0";"";"IMG-20260618-WA0518.jpg";"";"0";"";"SUMBAWA"
"11080";"Adidas Nastase $ 85.000 Eur 40 al 45  4869";"Adidas";"";"";"85000";"0";"40-45";"IMG-20260618-WA0783.jpg";"";"0";"";"SUMBAWA"
"11081";"Adidas Nastase $ 85.000 Eur 40 al 45  4868";"Adidas";"";"";"85000";"0";"40-45";"IMG-20260618-WA0784.jpg";"";"0";"";"SUMBAWA"
"11082";"Adidas Alphaboost V1 $ 90.000 Eur 40 41 42 43 44  5058";"Adidas";"";"";"90000";"0";"1,90,000,40,41,42,43,44,5058";"IMG-20260618-WA0785.jpg";"";"0";"";"SUMBAWA"
"11083";"Adidas Alphaboost V1 $ 90.000 Eur 40 41 42 43 44  5060";"Adidas";"";"";"90000";"0";"1,90,000,40,41,42,43,44,5060";"IMG-20260618-WA0787.jpg";"";"0";"";"SUMBAWA"
"11084";"Adidas Alphaboost V1 $ 90.000 Eur 40 41 42 43 44  5061";"Adidas";"";"";"90000";"0";"1,90,000,40,41,42,43,44,5061";"IMG-20260618-WA0788.jpg";"";"0";"";"SUMBAWA"
"11085";"Adidas Alphaboost V1 $ 90.000 Eur 40 41 42 43 44  5057";"Adidas";"";"";"90000";"0";"1,90,000,40,41,42,43,44,5057";"IMG-20260618-WA0786.jpg";"";"0";"";"SUMBAWA"
"11086";"adidas Tokyo W $ 80.000 EUR 4O 41 42 43 44  4877";"Adidas";"";"";"80000";"0";"80,000,4,41,42,43,44,4877";"IMG-20260429-WA0371.jpg";"";"0";"";"SUMBAWA"
"11087";"adidas Tokyo W $ 80.000 EUR 4O 41 42 43 44  4878";"Adidas";"";"";"80000";"0";"80,000,4,41,42,43,44,4878";"IMG-20260429-WA0372.jpg";"";"0";"";"SUMBAWA"
"11088";"Adidas Sper star black gray $ 80.000 Eur 40 41 42 43 44  4923";"Calvin Klein";"";"";"80000";"0";"80,000,40,41,42,43,44,4923";"IMG-20260610-WA1180.jpg";"";"0";"";"SUMBAWA"
"11089";"Adidas super star $ 80.000 Eu 40 41 42 43 44 2724";"Adidas";"";"";"80000";"0";"80,000,40,41,42,43,44,2724";"IMG-20260618-WA0789.jpg";"";"0";"";"SUMBAWA"
"11090";"Adidas Yeeze 350 $ 80.000 EUR 40 41 42 43 44 45 4515";"Adidas";"";"";"80000";"0";"350,80,000,40,41,42,43,44,45,4515";"IMG-20260618-WA0790.jpg";"";"0";"";"SUMBAWA"
"11091";"Adidas Velosamba END. Social Cycling $ 90.000 Eur 36 al 44 dama";"Adidas";"Mujer";"";"90000";"0";"36-44";"IMG-20260618-WA0791.jpg";"";"0";"";"SUMBAWA"
"11092";"Nike Air Force One Charol $ 80.000 Eur 40 41 42 43 44  4992";"Nike";"";"";"80000";"0";"80,000,40,41,42,43,44,4992";"IMG-20260618-WA0792.jpg";"";"0";"";"SUMBAWA"
"11093";"Nike Force 1 Low ""Pink Cooler and Mulberry Rose"" $ 80.000 Eur 40 41 42 43 44   4990";"Nike";"";"";"80000";"0";"1,80,000,40,41,42,43,44,4990";"IMG-20260618-WA0793.jpg";"";"0";"";"SUMBAWA"
"11094";"Nike Air Force 1 Low Ja Morant, modelo ""Let Me Be Ja""  $ 90.000 Eur 40 41 42 43 44  4991";"Nike";"";"";"90000";"0";"1,90,000,40,41,42,43,44,4991";"IMG-20260618-WA0794.jpg";"";"0";"";"SUMBAWA"
"11095";"Nike Air Force 1 '07 LX Low Athletic Club $ 80.000 Eur 40 41 42  4910";"Nike";"";"";"80000";"0";"1,07,80,000,40,41,42,4910";"IMG-20260618-WA0795.jpg";"";"0";"";"SUMBAWA"
"11096";"AIR FORCE ONE BAPE STA $ 80.000 EUR 40 41 42 43  3944";"";"";"";"80000";"0";"80,000,40,41,42,43,3944";"IMG-20260618-WA0796.jpg";"";"0";"";"SUMBAWA"
"11097";"Nike Air Force One Charol $ 80.000 Eur 40 41 42 43 44  4993";"Nike";"";"";"80000";"0";"80,000,40,41,42,43,44,4993";"IMG-20260618-WA0797.jpg";"";"0";"";"SUMBAWA"
"11098";"AIR FORCE ONE TRAVIS SCOTT $ 80.000 HOMBRE 41 42 43  4604";"";"Hombre";"";"80000";"0";"80,000,41,42,43,4604";"IMG-20260618-WA0798.jpg";"";"0";"";"SUMBAWA"
"11099";"Nuevas - running adidas Adizero Evo SL ATR $ 100.000 Eur 40 41 42 43 44  5097";"Adidas";"";"";"100000";"0";"100,000,40,41,42,43,44,5097";"IMG-20260618-WA0799.jpg";"";"0";"";"SUMBAWA"
"11100";"Nuevas - running adidas Adizero Evo SL ATR $ 100.000 Eur 40 41 42 43 44  5095";"Adidas";"";"";"100000";"0";"100,000,40,41,42,43,44,5095";"IMG-20260618-WA0800.jpg";"";"0";"";"SUMBAWA"
"11101";"Nuevas - running adidas Adizero Evo SL ATR $ 100.000 Eur 40 41 42 43 44  5094";"Adidas";"";"";"100000";"0";"100,000,40,41,42,43,44,5094";"IMG-20260618-WA0801.jpg";"";"0";"";"SUMBAWA"
