"id";"name";"brand";"category";"ref";"price";"cost";"sizes";"image";"color";"stock";"note";"source"
"6841";"ARMANI EXCHANGE";"";"";"1922";"0";"0";"40-43";"IMG-20260208-WA0081.jpg";"";"0";"";"SUMBAWA"
"6842";"ARMANI EXCHANGE";"";"";"2051";"0";"0";"40-44";"IMG-20260126-WA0527.jpg";"";"0";"";"SUMBAWA"
"6843";"ARMANI EXCHANGE";"";"";"546";"0";"0";"40-43";"IMG-20260206-WA0182.jpg";"";"0";"";"SUMBAWA"
"6844";"ARMANI EXCHANGE";"";"";"542";"0";"0";"40-44";"IMG-20260206-WA0183.jpg";"";"0";"";"SUMBAWA"
"6845";"ARMANI EXCHANGE";"";"";"543";"0";"0";"40-44";"IMG-20260206-WA0184.jpg";"";"0";"";"SUMBAWA"
"6846";"ARMANI EXCHANGE";"";"";"544";"0";"0";"40-44";"IMG-20260206-WA0185.jpg";"";"0";"";"SUMBAWA"
"6847";"EA7 EMPORIO ARMANI";"";"";"2063";"0";"0";"40-44";"IMG-20260203-WA0148.jpg";"";"0";"";"SUMBAWA"
"6848";"EA7 EMPORIO ARMANI";"";"";"2064";"0";"0";"40-44";"IMG-20260126-WA0530.jpg";"";"0";"";"SUMBAWA"
"6849";"ARMANI EXCHANGE";"";"";"2092";"0";"0";"40-44";"IMG-20260126-WA0531.jpg";"";"0";"";"SUMBAWA"
"6850";"AF1 1.1 RE FULL  BLANCO LECHE";"";"";"2098";"0";"0";"36-44";"IMG-20260202-WA0128.jpg";"";"0";"";"SUMBAWA"
"6851";"AF1 1.1 RE FULL";"";"";"2100";"0";"0";"40-43";"IMG-20260213-WA0407.jpg";"";"0";"";"SUMBAWA"
"6852";"AF1 CHAROL";"";"";"666";"0";"0";"40-43";"IMG-20260126-WA0555.jpg";"";"0";"";"SUMBAWA"
"6853";"AF1 BAPE";"";"";"1960";"0";"0";"40-43";"IMG-20260210-WA0819.jpg";"";"0";"";"SUMBAWA"
"6854";"NIKE FREE METCOM";"";"";"1860";"0";"0";"36-39";"IMG-20260209-WA0075.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6855";"NIKE FREE METCOM";"";"";"1889";"0";"0";"36-39";"IMG-20260209-WA0076.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6856";"NIKE FREE METCOM";"";"";"390";"0";"0";"36-44";"IMG-20260209-WA0077.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6857";"NIKE FREE METCOM";"";"";"719";"0";"0";"40-44";"IMG-20260206-WA0186.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6858";"NIKE FREE METCOM";"";"";"1782";"0";"0";"36-39";"IMG-20260209-WA0078.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6859";"NIKE FREE METCOM";"";"";"2093";"0";"0";"36-39";"IMG-20260209-WA0079.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6860";"NIKE FREE METCOM";"";"";"1768";"0";"0";"36-39";"IMG-20260209-WA0080.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6861";"REEBOK ERS";"";"";"1818";"0";"0";"40-44";"IMG-20260208-WA0060.jpg";"";"0";"";"SUMBAWA"
"6862";"REEBOK PREMIER";"";"";"2004";"0";"0";"36-44";"IMG-20260201-WA0038.jpg";"";"0";"";"SUMBAWA"
"6863";"REEBOK PREMIER";"";"";"2006";"0";"0";"40-43";"IMG-20260213-WA0408.jpg";"";"0";"";"SUMBAWA"
"6864";"REEBOK PREMIER";"";"";"2007";"0";"0";"40-44";"IMG-20260210-WA0817.jpg";"";"0";"";"SUMBAWA"
"6865";"REEBOK PREMIER";"";"";"2008";"0";"0";"36-44";"IMG-20260201-WA0041.jpg";"";"0";"";"SUMBAWA"
"6866";"REEBOK PREMIER";"";"";"2010";"0";"0";"36-44";"IMG-20260201-WA0042.jpg";"";"0";"";"SUMBAWA"
"6867";"REEBOK ZIG";"";"";"2081";"0";"0";"40-43";"IMG-20260212-WA0512.jpg";"";"0";"";"SUMBAWA"
"6868";"REEBOK ZIG";"";"";"2083";"0";"0";"40-43";"IMG-20260210-WA0818.jpg";"";"0";"";"SUMBAWA"
"6869";"ADIDAS OZMILLEN";"";"";"1760";"0";"0";"36-39";"IMG-20260127-WA0493.jpg";"";"0";"";"SUMBAWA"
"6870";"NEW BALANCE 1906";"";"";"1970";"0";"0";"40-44";"IMG-20260203-WA0139.jpg";"";"0";"";"SUMBAWA"
"6871";"NEW BALANCE 1000";"";"";"1932";"0";"0";"36-39";"IMG-20260211-WA0635.jpg";"";"0";"";"SUMBAWA"
"6872";"NEW BALANCE 9060";"";"";"2282";"0";"0";"36-39";"IMG-20260129-WA0085.jpg";"";"0";"";"SUMBAWA"
"6873";"NEW BALANCE 9060";"";"";"1936";"0";"0";"36-44";"IMG-20260129-WA0087.jpg";"";"0";"";"SUMBAWA"
"6874";"NEW BALANCE 9060";"";"";"6390";"0";"0";"36-43";"IMG-20260211-WA0636.jpg";"";"0";"";"SUMBAWA"
"6875";"PROMO PROMO PROMO";"";"";"";"0";"0";"60";"IMG-20260214-WA0160.jpg";"";"0";"";"SUMBAWA"
"6876";"PROMO PROMO PROMO";"";"";"";"0";"0";"60";"IMG-20260214-WA0161.jpg";"";"0";"";"SUMBAWA"
"6877";"PROMO PROMO PROMO";"";"";"";"0";"0";"60";"IMG-20260214-WA0162.jpg";"";"0";"";"SUMBAWA"
"6878";"PROMO PROMO PROMO";"";"";"";"0";"0";"70";"IMG-20260214-WA0163.jpg";"";"0";"";"SUMBAWA"
"6879";"PROMO PROMO PROMO";"";"";"";"0";"0";"70";"IMG-20260214-WA0164.jpg";"";"0";"";"SUMBAWA"
"6880";"PROMO PROMO PROMO";"";"";"";"0";"0";"70";"IMG-20260214-WA0165.jpg";"";"0";"";"SUMBAWA"
"6881";"PROMO PROMO PROMO";"";"";"";"0";"0";"70";"IMG-20260214-WA0166.jpg";"";"0";"";"SUMBAWA"
"6882";"PROMO PROMO PROMO";"";"";"";"0";"0";"70";"IMG-20260214-WA0167.jpg";"";"0";"";"SUMBAWA"
"6883";"PROMO PROMO PROMO";"";"";"";"0";"0";"70";"IMG-20260214-WA0168.jpg";"";"0";"";"SUMBAWA"
"6884";"PROMO PROMO PROMO";"";"";"";"0";"0";"70";"IMG-20260214-WA0169.jpg";"";"0";"";"SUMBAWA"
"6885";"HUGO BOSS";"";"Hombre";"";"95000";"0";"40";"IMG-20260214-WA0171.jpg";"";"0";"";"SUMBAWA"
"6886";"ADIDAS ADIZERO";"";"Hombre";"";"95000";"0";"40";"IMG-20260214-WA0172.jpg";"";"0";"";"SUMBAWA"
"6887";"DIESEL 1978";"";"Hombre";"";"105000";"0";"40";"IMG-20260214-WA0173.jpg";"";"0";"";"SUMBAWA"
"6888";"NIKE INIATOR";"";"Hombre";"";"105000";"0";"40";"IMG-20260214-WA0174.jpg";"";"0";"";"SUMBAWA"
"6889";"NIKE VOMERO";"";"Mujer";"";"100000";"0";"36";"IMG-20260214-WA0175.jpg";"";"0";"";"SUMBAWA"
"6890";"NIKE TN";"";"Mujer";"";"90000";"0";"36";"IMG-20260214-WA0176.jpg";"";"0";"";"SUMBAWA"
"6891";"NIKE INTERNACIONAL";"";"Hombre";"";"85000";"0";"40";"IMG-20260214-WA0177.jpg";"";"0";"";"SUMBAWA"
"6892";"NIKE AIR MAX";"";"Hombre";"";"95000";"0";"40";"IMG-20260214-WA0178.jpg";"";"0";"";"SUMBAWA"
"6893";"ADIDAS SUPER STAR";"";"Hombre";"";"85000";"0";"40";"IMG-20260214-WA0179.jpg";"";"0";"";"SUMBAWA"
"6894";"NIKE JUPITER";"";"Hombre";"";"100000";"0";"40";"IMG-20260214-WA0180.jpg";"";"0";"";"SUMBAWA"
"6895";"NIKE WINFLO";"";"Hombre";"";"100000";"0";"40";"IMG-20260214-WA0181.jpg";"";"0";"";"SUMBAWA"
"6896";"MC QUEEN";"";"Hombre";"";"95000";"0";"40";"IMG-20260214-WA0182.jpg";"";"0";"";"SUMBAWA"
"6897";"NIKE PARIS";"";"Mujer";"";"95000";"0";"36";"IMG-20260214-WA0183.jpg";"";"0";"";"SUMBAWA"
"6898";"ADIDAS ULTRATEC";"";"Hombre";"";"95000";"0";"40";"IMG-20260214-WA0184.jpg";"";"0";"";"SUMBAWA"
"6899";"NIKE AIR MAX 97";"";"Hombre";"";"95000";"0";"40";"IMG-20260214-WA0185.jpg";"";"0";"";"SUMBAWA"
"6900";"JORDAN R1";"";"Hombre";"";"90000";"0";"40";"IMG-20260214-WA0186.jpg";"";"0";"";"SUMBAWA"
"6901";"NEW BALANCE 1080";"";"Hombre";"";"100000";"0";"40";"IMG-20260214-WA0187.jpg";"";"0";"";"SUMBAWA"
"6902";"ADIDAS DURAMO";"";"Hombre";"";"95000";"0";"40";"IMG-20260214-WA0188.jpg";"";"0";"";"SUMBAWA"
"6903";"NEW BALANCE 999";"";"Hombre";"";"100000";"0";"40";"IMG-20260214-WA0189.jpg";"";"0";"";"SUMBAWA"
"6904";"ADIDAS ZX";"";"Mujer";"";"100000";"0";"40";"IMG-20260214-WA0190.jpg";"";"0";"";"SUMBAWA"
"6905";"TN PLUS";"";"Hombre";"";"100000";"0";"40";"IMG-20260214-WA0191.jpg";"";"0";"";"SUMBAWA"
"6906";"PUMA CALIFORNIA";"";"Hombre";"";"85000";"0";"40";"IMG-20260214-WA0192.jpg";"";"0";"";"SUMBAWA"
"6907";"SUPER STAR BLANCA";"";"Hombre";"";"85000";"0";"40";"IMG-20260214-WA0193.jpg";"";"0";"";"SUMBAWA"
"6908";"ADIDAS BOUNCE";"";"Hombre";"";"100000";"0";"40";"IMG-20260214-WA0194.jpg";"";"0";"";"SUMBAWA"
"6909";"NIKE VOMERO";"";"Hombre";"";"100000";"0";"40";"IMG-20260214-WA0195.jpg";"";"0";"";"SUMBAWA"
"6910";"NIKE TN";"";"Hombre";"";"90000";"0";"40";"IMG-20260214-WA0197.jpg";"";"0";"";"SUMBAWA"
"6911";"ADIDAS SUPER STAR";"";"Mujer";"";"85000";"0";"36";"IMG-20260214-WA0198.jpg";"";"0";"";"SUMBAWA"
"6912";"ADIDAS STRUTTER";"";"Hombre";"";"100000";"0";"40";"IMG-20260214-WA0199.jpg";"";"0";"";"SUMBAWA"
"6913";"ADIDAS COPA";"";"Hombre";"";"95000";"0";"40";"IMG-20260214-WA0200.jpg";"";"0";"";"SUMBAWA"
"6914";"NEW BALANCE 999";"";"Hombre";"";"100000";"0";"40";"IMG-20260214-WA0201.jpg";"";"0";"";"SUMBAWA"
"6915";"ADIDAS ADISTAR";"";"Hombre";"";"110000";"0";"40";"IMG-20260214-WA0202.jpg";"";"0";"";"SUMBAWA"
"6916";"NIKE TN";"";"Hombre";"";"90000";"0";"40";"IMG-20260214-WA0203.jpg";"";"0";"";"SUMBAWA"
"6917";"NIKE WINFLO";"";"Hombre";"";"100000";"0";"40";"IMG-20260214-WA0204.jpg";"";"0";"";"SUMBAWA"
"6918";"NEW BALANCE 574";"";"Mujer";"";"95000";"0";"36";"IMG-20260214-WA0205.jpg";"";"0";"";"SUMBAWA"
"6919";"NEW BALANCE 574";"";"Hombre";"";"95000";"0";"40";"IMG-20260214-WA0206.jpg";"";"0";"";"SUMBAWA"
"6920";"SKECHERS MAX";"";"Hombre";"";"110000";"0";"40";"IMG-20260214-WA0207.jpg";"";"0";"";"SUMBAWA"
"6921";"NIKE CUSHLON";"";"";"1752";"0";"0";"36-39";"IMG-20260212-WA0170.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6922";"NIKE PEGAZUS";"";"";"1699";"0";"0";"36-39";"IMG-20260212-WA0164.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6923";"NIKE SKATE 2026";"";"";"1554";"0";"0";"36-39";"IMG-20260212-WA0156.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6924";"SL BAD BUNNY";"";"";"6861";"0";"0";"36-39";"IMG-20260213-WA0237.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6925";"PUMA INVERSE";"";"";"1722";"0";"0";"40-44";"IMG-20260212-WA0181.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6926";"NIKE UPLIFT";"";"";"1714";"0";"0";"40-43";"IMG-20260212-WA0159.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6927";"CAROLINA HERRERA";"";"";"6824";"0";"0";"40-44";"IMG-20260127-WA0517.jpg";"";"0";"";"SUMBAWA"
"6928";"CAROLINA HERRERA";"";"";"6828";"0";"0";"40-44";"IMG-20260127-WA0518.jpg";"";"0";"";"SUMBAWA"
"6929";"CAROLINA HERRERA";"";"";"6799";"0";"0";"40-44";"IMG-20260127-WA0519.jpg";"";"0";"";"SUMBAWA"
"6930";"CAROLINA HERRERA";"";"";"6792";"0";"0";"40-44";"IMG-20260127-WA0520.jpg";"";"0";"";"SUMBAWA"
"6931";"SAMBA WALES";"";"";"1924";"0";"0";"36";"IMG-20260214-WA0257.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6932";"ADIDAS BOUNCE";"";"";"1427";"0";"0";"36";"IMG-20260214-WA0258.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6933";"TOMMY HILFIGER";"";"";"1874";"0";"0";"40";"IMG-20260214-WA0259.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6934";"JORDAN CADENCE";"";"";"1836";"0";"0";"36";"IMG-20260127-WA0476.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6935";"ADISTAR";"";"";"1490";"0";"0";"36";"IMG-20260214-WA0260.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6936";"NIKE VOMERO";"";"";"1711";"0";"0";"41";"IMG-20260213-WA0249.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6937";"VANS KNU";"";"";"1392";"0";"0";"41";"IMG-20260213-WA0250.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6938";"NIKE SKATE 2026";"";"";"1542";"0";"0";"36";"IMG-20260212-WA0157.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6939";"NIKE SKATE 2026";"";"";"1552";"0";"0";"36";"IMG-20260212-WA0158.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6940";"NIKE UPLIFT";"";"";"1716";"0";"0";"39";"IMG-20260212-WA0160.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6941";"NIKE UPLIFT";"";"";"1719";"0";"0";"41";"IMG-20260212-WA0161.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6942";"NIKE VOMERO";"";"";"1618";"0";"0";"40";"IMG-20260214-WA0261.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6943";"NIKE VOMERO";"";"";"1619";"0";"0";"36";"IMG-20260212-WA0163.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6944";"NIKE VOMERO";"";"";"1620";"0";"0";"36";"IMG-20260206-WA0049.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6945";"ADIZERO RUNNING";"";"";"1735";"0";"0";"36";"IMG-20260212-WA0165.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6946";"ADIZERO RUNNING";"";"";"806";"0";"0";"36";"IMG-20260214-WA0262.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6947";"NIKE FREE METCOM";"";"";"1781";"0";"0";"36";"IMG-20260214-WA0263.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6948";"NIKE AIR MAX AP";"";"";"1745";"0";"0";"36";"IMG-20260212-WA0168.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6949";"NIKE AIR MAX AP";"";"";"1748";"0";"0";"36";"IMG-20260206-WA0057.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6950";"NIKE CUSHLON";"";"";"1751";"0";"0";"40";"IMG-20260212-WA0169.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6951";"NIKE CUSHLON";"";"";"1753";"0";"0";"36";"IMG-20260212-WA0171.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6952";"NIKE FREE METCOM";"";"";"1770";"0";"0";"37";"IMG-20260214-WA0264.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6953";"NIKE FREE METCOM";"";"";"1777";"0";"0";"36";"IMG-20260214-WA0265.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6954";"NIKE FREE METCOM";"";"";"1784";"0";"0";"36";"IMG-20260214-WA0266.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6955";"HUGO BOSS";"";"";"1586";"0";"0";"40";"IMG-20260206-WA0066.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6956";"NIKE SKATE V2";"";"";"1701";"0";"0";"36";"IMG-20260214-WA0267.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6957";"NIKE SKATE V2";"";"";"1704";"0";"0";"36";"IMG-20260212-WA0174.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6958";"NIKE P6000";"";"";"1787";"0";"0";"42";"IMG-20260212-WA0175.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6959";"NIKE P6000";"";"";"1791";"0";"0";"42";"IMG-20260206-WA0070.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6960";"NIKE P6000";"";"";"260";"0";"0";"40";"IMG-20260206-WA0071.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6961";"NIKE TRAIL PEGAZUS";"";"";"1645";"0";"0";"36";"IMG-20260206-WA0072.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6962";"NIKE TRAIL PEGAZUS";"";"";"1648";"0";"0";"42";"IMG-20260206-WA0073.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6963";"TOMMY HILFIGER";"";"";"1694";"0";"0";"40";"IMG-20260212-WA0176.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6964";"ADIZERO RUNNING";"";"";"527";"0";"0";"41";"IMG-20260206-WA0075.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6965";"ADIZERO RUNNING";"";"";"1732";"0";"0";"36";"IMG-20260212-WA0177.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6966";"NIKE TRAIL PEGAZUS";"";"";"1635";"0";"0";"36";"IMG-20260212-WA0178.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6967";"PUMA INVERSE";"";"";"1720";"0";"0";"40";"IMG-20260212-WA0179.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6968";"PUMA INVERSE";"";"";"1721";"0";"0";"40";"IMG-20260212-WA0180.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6969";"CALVIN KLEIN";"";"";"1794";"0";"0";"40-43";"IMG-20260212-WA0182.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6970";"CAROLINA HERRERA";"";"";"6792";"0";"0";"40-44";"IMG-20260127-WA0520.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6971";"CAROLINA HERRERA";"";"";"6824";"0";"0";"40-44";"IMG-20260215-WA0018.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6972";"CAROLINA HERRERA";"";"";"6828";"0";"0";"40-44";"IMG-20260215-WA0019.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6973";"CAROLINA HERRERA";"";"";"6799";"0";"0";"40-44";"IMG-20260215-WA0020.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6974";"SL BAD BUNNY";"";"";"6861";"0";"0";"36-39";"IMG-20260215-WA0021.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6975";"NIKE SKATE 2026";"";"";"1554";"0";"0";"36-39";"IMG-20260215-WA0022.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6976";"NIKE PEGAZUS";"";"";"1699";"0";"0";"36-39";"IMG-20260215-WA0023.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6977";"NIKE CUSHLON";"";"";"1752";"0";"0";"36-39";"IMG-20260215-WA0024.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6978";"NIKE UPLIFT";"";"";"1714";"0";"0";"40-43";"IMG-20260215-WA0025.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6979";"PUMA INVERSE";"";"";"1722";"0";"0";"40-44";"IMG-20260215-WA0026.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6980";"TIMBERLAND";"";"";"1938";"0";"0";"36-44";"IMG-20260215-WA0027.jpg";"";"0";"";"SUMBAWA"
"6981";"TIMBERLAND MOTION";"";"";"1992";"0";"0";"40-44";"IMG-20260215-WA0028.jpg";"";"0";"";"SUMBAWA"
"6982";"NIKE FREE METCOM";"";"";"1860";"0";"0";"36-39";"IMG-20260215-WA0029.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6983";"NIKE FREE METCOM";"";"";"1889";"0";"0";"36-39";"IMG-20260215-WA0030.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6984";"NIKE FREE METCOM";"";"";"390";"0";"0";"36-44";"IMG-20260215-WA0031.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6985";"NIKE FREE METCOM";"";"";"719";"0";"0";"40-44";"IMG-20260206-WA0186.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6986";"NIKE FREE METCOM";"";"";"1782";"0";"0";"36-39";"IMG-20260215-WA0032.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6987";"NIKE FREE METCOM";"";"";"2093";"0";"0";"36-39";"IMG-20260215-WA0033.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6988";"NIKE FREE METCOM";"";"";"1768";"0";"0";"36-39";"IMG-20260215-WA0034.jpg";"";"0";"NO CAMBIO NO GARANTIA";"SUMBAWA"
"6989";"ADIDAS PLATAFORMA";"";"";"1983";"0";"0";"36-39";"IMG-20260215-WA0035.jpg";"";"0";"";"SUMBAWA"
"6990";"ADIDAS PLATAFORMA";"";"";"1984";"0";"0";"36-44";"IMG-20260215-WA0036.jpg";"";"0";"";"SUMBAWA"
"6991";"ADIDAS PLATAFORMA";"";"";"1986";"0";"0";"36-39";"IMG-20260215-WA0037.jpg";"";"0";"";"SUMBAWA"
"6992";"ADIDAS PLATAFORMA";"";"";"1987";"0";"0";"36-39";"IMG-20260215-WA0038.jpg";"";"0";"";"SUMBAWA"
"6993";"ADIDAS PLATAFORMA";"";"";"1988";"0";"0";"36-39";"IMG-20260215-WA0039.jpg";"";"0";"";"SUMBAWA"
"6994";"HUGO BOSS";"";"";"1948";"0";"0";"40-44";"IMG-20260215-WA0040.jpg";"";"0";"";"SUMBAWA"
"6995";"HUGO BOSS";"";"";"1946";"0";"0";"40-44";"IMG-20260126-WA0542.jpg";"";"0";"";"SUMBAWA"
"6996";"HUGO BOSS";"";"";"1947";"0";"0";"40-44";"IMG-20260215-WA0041.jpg";"";"0";"";"SUMBAWA"
"6997";"HUGO BOSS";"";"";"1573";"0";"0";"40";"IMG-20260126-WA0540.jpg";"";"0";"";"SUMBAWA"
"6998";"HUGO BOSS";"";"";"1580";"0";"0";"40-44";"IMG-20260215-WA0042.jpg";"";"0";"";"SUMBAWA"
"6999";"HUGO BOSS";"";"";"1582";"0";"0";"40";"IMG-20260215-WA0043.jpg";"";"0";"";"SUMBAWA"
"7000";"HUGO BOSS";"";"";"2090";"0";"0";"40-44";"IMG-20260215-WA0044.jpg";"";"0";"";"SUMBAWA"
"7001";"BOSS TTNM EVO";"";"";"2069";"0";"0";"40-43";"IMG-20260215-WA0045.jpg";"";"0";"";"SUMBAWA"
"7002";"BOSS TTNM EVO";"";"";"2070";"0";"0";"40-44";"IMG-20260129-WA0309.jpg";"";"0";"";"SUMBAWA"
"7003";"BOSS TTNM EVO";"";"";"2071";"0";"0";"40-44";"IMG-20260215-WA0046.jpg";"";"0";"";"SUMBAWA"
"7004";"BOSS TTNM EVO";"";"";"2072";"0";"0";"40-44";"IMG-20260215-WA0047.jpg";"";"0";"";"SUMBAWA"
"7005";"BOSS TTNM EVO";"";"";"2073";"0";"0";"40-43";"IMG-20260215-WA0048.jpg";"";"0";"";"SUMBAWA"
"7006";"BOSS TTNM EVO";"";"";"2074";"0";"0";"40-43";"IMG-20260215-WA0049.jpg";"";"0";"";"SUMBAWA"
"7007";"ARMANI EXCHANGE";"";"";"1955";"0";"0";"40-43";"IMG-20260215-WA0050.jpg";"";"0";"";"SUMBAWA"
"7008";"ARMANI EXCHANGE";"";"";"541";"0";"0";"40-44";"IMG-20260130-WA0262.jpg";"";"0";"";"SUMBAWA"
"7009";"ARMANI EXCHANGE";"";"";"2026";"0";"0";"40-44";"IMG-20260215-WA0051.jpg";"";"0";"";"SUMBAWA"
"7010";"ARMANI EXCHANGE";"";"";"1921";"0";"0";"40-43";"IMG-20260215-WA0052.jpg";"";"0";"";"SUMBAWA"
"7011";"ARMANI EXCHANGE";"";"";"1922";"0";"0";"40-43";"IMG-20260215-WA0053.jpg";"";"0";"";"SUMBAWA"
"7012";"ARMANI EXCHANGE";"";"";"2051";"0";"0";"40-44";"IMG-20260215-WA0054.jpg";"";"0";"";"SUMBAWA"
"7013";"ARMANI EXCHANGE";"";"";"546";"0";"0";"40-44";"IMG-20260215-WA0055.jpg";"";"0";"";"SUMBAWA"
"7014";"ARMANI EXCHANGE";"";"";"542";"0";"0";"40-44";"IMG-20260215-WA0056.jpg";"";"0";"";"SUMBAWA"
"7015";"ARMANI EXCHANGE";"";"";"543";"0";"0";"40-44";"IMG-20260215-WA0057.jpg";"";"0";"";"SUMBAWA"
"7016";"ARMANI EXCHANGE";"";"";"544";"0";"0";"40-43";"IMG-20260215-WA0058.jpg";"";"0";"";"SUMBAWA"
"7017";"EA7 EMPORIO ARMANI";"";"";"2063";"0";"0";"40-43";"IMG-20260215-WA0059.jpg";"";"0";"";"SUMBAWA"
"7018";"EA7 EMPORIO ARMANI";"";"";"2064";"0";"0";"40-44";"IMG-20260215-WA0060.jpg";"";"0";"";"SUMBAWA"
"7019";"ARMANI EXCHANGE";"";"";"2092";"0";"0";"40-44";"IMG-20260215-WA0061.jpg";"";"0";"";"SUMBAWA"
"7020";"ADIDAS SL-72";"";"";"1923";"0";"0";"36";"IMG-20260215-WA0062.jpg";"";"0";"";"SUMBAWA"
"7021";"ADIDAS SL-72";"";"";"1378";"0";"0";"36-44";"IMG-20260215-WA0063.jpg";"";"0";"";"SUMBAWA"
"7022";"ADIDAS SL-72 COW";"";"";"2053";"0";"0";"36-39";"IMG-20260215-WA0064.jpg";"";"0";"";"SUMBAWA"
"7023";"ADIDAS SL-72";"";"";"2054";"0";"0";"36-39";"IMG-20260215-WA0065.jpg";"";"0";"";"SUMBAWA"
